"gene","taxa","rho","pvalue"
"Montipora_capitata_HIv3___RNAseq.g15050.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.44814469963477,0.000292555894440353
"Montipora_capitata_HIv3___TS.g33656.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.447987731336712,0.000294168719174876
"Montipora_capitata_HIv3___RNAseq.g48280.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.4478180532186,0.000295921255816581
"Montipora_capitata_HIv3___RNAseq.g467.t1","d__Eukaryota;__;__;__;__;__;__",-0.447494017675513,0.000299294577465305
"Montipora_capitata_HIv3___RNAseq.g7741.t1","d__Eukaryota;__;__;__;__;__;__",-0.447435219460603,0.000299910433987637
"Montipora_capitata_HIv3___RNAseq.g45000.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.447276573241671,0.000301577877058885
"Montipora_capitata_HIv3___RNAseq.g44004.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",0.447117927022739,0.000303253772347376
"Montipora_capitata_HIv3___RNAseq.g611.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.446959280803807,0.000304938158166531
"Montipora_capitata_HIv3___TS.g38156.t1c","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.446930033942457,0.0003052496092276
"Montipora_capitata_HIv3___RNAseq.g10763.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.446716665645385,0.000307530571033607
"Montipora_capitata_HIv3___TS.g23059.t1a","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.446586029086991,0.000308934770537869
"Montipora_capitata_HIv3___TS.g8038.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.446567797539417,0.000309131203932065
"Montipora_capitata_HIv3___RNAseq.g32680.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.446452002074585,0.000310381488364662
"Montipora_capitata_HIv3___RNAseq.g21376.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.446398868634018,0.000310956730866161
"Montipora_capitata_HIv3___RNAseq.g39262.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.446224831144644,0.000312847740195413
"Montipora_capitata_HIv3___TS.g38156.t1c","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.446189645766478,0.000313231319911801
"Montipora_capitata_HIv3___RNAseq.g34657.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.445960601544764,0.000315738787167217
"Montipora_capitata_HIv3___RNAseq.g40947.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.445933975897986,0.000316031456458051
"Montipora_capitata_HIv3___TS.g15697.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.445755106835949,0.000318004007770941
"Montipora_capitata_HIv3___RNAseq.g38474.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",0.445690111052353,0.000318723551311522
"Montipora_capitata_HIv3___RNAseq.g45264.t1","d__Eukaryota;__;__;__;__;__;__",-0.445666176095454,0.000318988899847792
"Montipora_capitata_HIv3___TS.g28731.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.445267054468535,0.000323443441374142
"Montipora_capitata_HIv3___TS.g29264.t2","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",0.445214172395558,0.000324037886425049
"Montipora_capitata_HIv3___RNAseq.g41271.t2","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.445014561980638,0.000326290684083145
"Montipora_capitata_HIv3___RNAseq.g39730.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.445002644103649,0.000326425639497801
"Montipora_capitata_HIv3___RNAseq.g1190.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.444685351665785,0.000330037352302142
"Montipora_capitata_HIv3___RNAseq.g25096.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.444181152540691,0.000335851595362272
"Montipora_capitata_HIv3___RNAseq.g8958.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.443862711499117,0.000339571680666905
"Montipora_capitata_HIv3___RNAseq.g41251.t1","d__Eukaryota;__;__;__;__;__;__",-0.443521946060286,0.000343594121883292
"Montipora_capitata_HIv3___RNAseq.g18178.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Pontibacterium;s__uncultured_bacterium",-0.443462781464617,0.00034429691583504
"Montipora_capitata_HIv3___TS.g50653.t2","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.443216095903455,0.000347241338737655
"Montipora_capitata_HIv3___RNAseq.g41393.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.442781597038604,0.000352483336355227
"Montipora_capitata_HIv3___RNAseq.g30106.t1a","d__Eukaryota;__;__;__;__;__;__",-0.442517186673718,0.000355708486132393
"Montipora_capitata_HIv3___RNAseq.g36323.t1","d__Eukaryota;__;__;__;__;__;__",0.442252776308831,0.000358960494472179
"Montipora_capitata_HIv3___RNAseq.g20081.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.442109437288832,0.000360734732129038
"Montipora_capitata_HIv3___RNAseq.g47022.t1","d__Eukaryota;__;__;__;__;__;__",0.442041248016922,0.000361581573344171
"Montipora_capitata_HIv3___RNAseq.g18178.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;__",0.442007851079234,0.000361996989454758
"Montipora_capitata_HIv3___RNAseq.g12860.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.441776837652036,0.000364882430748224
"Montipora_capitata_HIv3___RNAseq.g40764.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.441430007492331,0.000369253809369498
"Montipora_capitata_HIv3___RNAseq.g41393.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.441406663141195,0.000369549742921097
"Montipora_capitata_HIv3___RNAseq.g11051.t1","d__Eukaryota;__;__;__;__;__;__",-0.440848273925491,0.000376693060092218
"Montipora_capitata_HIv3___RNAseq.g41271.t2","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana",0.440306812543306,0.000383739654905807
"Montipora_capitata_HIv3___RNAseq.g20279.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.43998996223811,0.000387918599734835
"Montipora_capitata_HIv3___RNAseq.g41524.t1","d__Eukaryota;__;__;__;__;__;__",-0.439502908514014,0.000394423186929103
"Montipora_capitata_HIv3___RNAseq.g10964.t1","d__Eukaryota;__;__;__;__;__;__",-0.43910307322497,0.000399836994921775
"Montipora_capitata_HIv3___RNAseq.g32680.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.439071537028735,0.000400266861790482
"Montipora_capitata_HIv3___RNAseq.g33790.t1","d__Eukaryota;__;__;__;__;__;__",0.439026969857218,0.000400875069765262
"Montipora_capitata_HIv3___RNAseq.g26803.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.438762559492332,0.000404500804704683
"Montipora_capitata_HIv3___RNAseq.g8958.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.438679994267268,0.000405639081023781
"Montipora_capitata_HIv3___RNAseq.g19868.t1","d__Eukaryota;__;__;__;__;__;__",-0.438133019828845,0.000413253788030786
"Montipora_capitata_HIv3___RNAseq.g19903.t1","d__Eukaryota;__;__;__;__;__;__",-0.438127974616605,0.000413324626214222
"Montipora_capitata_HIv3___RNAseq.g34657.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.437683462770837,0.000419609408951244
"Montipora_capitata_HIv3___RNAseq.g49676.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.437553041346006,0.000421469810914964
"Montipora_capitata_HIv3___RNAseq.g15862.t1","d__Eukaryota;__;__;__;__;__;__",-0.43716690088787,0.000427022002450736
"Montipora_capitata_HIv3___RNAseq.g8767.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.436934793566747,0.000430391326466471
"Montipora_capitata_HIv3___RNAseq.g35029.t1","d__Eukaryota;__;__;__;__;__;__",-0.436785256321306,0.000432574830519376
"Montipora_capitata_HIv3___TS.g23059.t1a","d__Eukaryota;__;__;__;__;__;__",-0.43588047187159,0.000446002515305659
"Montipora_capitata_HIv3___RNAseq.g611.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera;s__uncultured_bacterium",0.435854045478583,0.000446400336934071
"Montipora_capitata_HIv3___RNAseq.g19088.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;s__uncultured_bacterium",-0.435801163405605,0.000447197389895782
"Montipora_capitata_HIv3___TS.g46137.t1a","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.435483870967742,0.000452006937769514
"Montipora_capitata_HIv3___RNAseq.g46220.t1","d__Eukaryota;__;__;__;__;__;__",0.435378106821787,0.000453620538757403
"Montipora_capitata_HIv3___TS.g983.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.43530453870196,0.000454746023751076
"Montipora_capitata_HIv3___RNAseq.g10966.t1","d__Eukaryota;__;__;__;__;__;__",-0.435083823126801,0.000458137897818267
"Montipora_capitata_HIv3___TS.g46137.t1a","d__Eukaryota;__;__;__;__;__;__",-0.434796404019038,0.00046258931247221
"Montipora_capitata_HIv3___RNAseq.g10968.t1","d__Eukaryota;__;__;__;__;__;__",-0.434502089559961,0.000467188218681167
"Montipora_capitata_HIv3___RNAseq.g26744.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.43414111771533,0.000472885412461651
"Montipora_capitata_HIv3___RNAseq.g26524.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.433897408778424,0.000476767473659168
"Montipora_capitata_HIv3___RNAseq.g17086.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.432713282868102,0.000496044853490794
"Montipora_capitata_HIv3___TS.g9699.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.43238669477145,0.000501484787077656
"Montipora_capitata_HIv3___RNAseq.g20279.t1","d__Eukaryota;__;__;__;__;__;__",-0.432362833965293,0.000501884349094629
"Montipora_capitata_HIv3___TS.g9699.t2","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.432333809901738,0.000502370762334768
"Montipora_capitata_HIv3___RNAseq.g48712.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.432310946589106,0.000502754229170151
"Montipora_capitata_HIv3___RNAseq.g34110.t1","d__Eukaryota;__;__;__;__;__;__",0.432205182443152,0.000504531582159166
"Montipora_capitata_HIv3___RNAseq.g39019.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.432152300370174,0.000505422396622222
"Montipora_capitata_HIv3___RNAseq.g6929.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.431623479640402,0.0005144094186972
"Montipora_capitata_HIv3___RNAseq.g11828.t1","d__Eukaryota;__;__;__;__;__;__",-0.431306187202538,0.000519871027465051
"Montipora_capitata_HIv3___RNAseq.g11828.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.431041776837652,0.00052446252282114
"Montipora_capitata_HIv3___TS.g14891.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.430966551433528,0.000525775524031583
"Montipora_capitata_HIv3___RNAseq.g18416.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.430618720253834,0.000531885529275122
"Montipora_capitata_HIv3___RNAseq.g9870.t1","d__Eukaryota;__;__;__;__;__;__",-0.430407191961925,0.000535632677595053
"Montipora_capitata_HIv3___TS.g42133.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.430032322548599,0.000542332256528734
"Montipora_capitata_HIv3___RNAseq.g26744.t1","d__Eukaryota;__;__;__;__;__;__",-0.429963378717886,0.000543572651301153
"Montipora_capitata_HIv3___RNAseq.g7017.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.429838721759929,0.000545821939568953
"Montipora_capitata_HIv3___RNAseq.g27818.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.42971972501322,0.000547976971769325
"Montipora_capitata_HIv3___RNAseq.g5198.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.429680622723083,0.000548686798094571
"Montipora_capitata_HIv3___RNAseq.g35029.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.429196578522153,0.000557543035807496
"Montipora_capitata_HIv3___RNAseq.g41130.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.429123251351969,0.00055889590765062
"Montipora_capitata_HIv3___RNAseq.g45032.t2","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",0.429085140137493,0.000559600227585255
"Montipora_capitata_HIv3___RNAseq.g46103.t2","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.428669679102709,0.000567330619502185
"Montipora_capitata_HIv3___RNAseq.g6841.t1a","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.428662268372357,0.000567469384354652
"Montipora_capitata_HIv3___RNAseq.g34110.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",0.428609201480698,0.000568463954122773
"Montipora_capitata_HIv3___RNAseq.g10763.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.428602235997446,0.000568594617229413
"Montipora_capitata_HIv3___RNAseq.g35090.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.42772308002275,0.000585306801726227
"Montipora_capitata_HIv3___RNAseq.g14800.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.426811210999471,0.000603110291828254
"Montipora_capitata_HIv3___RNAseq.g31500.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.426728013712186,0.000604758842427096
"Montipora_capitata_HIv3___RNAseq.g41130.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.426711851088104,0.000605079577583745
"Montipora_capitata_HIv3___RNAseq.g611.t1","d__Eukaryota;__;__;__;__;__;__",-0.426652564780539,0.00060625739053701
"Montipora_capitata_HIv3___RNAseq.g15087.t1","d__Eukaryota;__;__;__;__;__;__",-0.426393864240122,0.000611421230239849
"Montipora_capitata_HIv3___RNAseq.g33355.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.426180090992375,0.000615718337878467
"Montipora_capitata_HIv3___RNAseq.g15050.t1","d__Eukaryota;__;__;__;__;__;__",-0.425935993019674,0.000620658469096992
"Montipora_capitata_HIv3___TS.g33656.t1","d__Eukaryota;__;__;__;__;__;__",-0.425723201187644,0.000624994293609309
"Montipora_capitata_HIv3___TS.g29264.t2","d__Eukaryota;__;__;__;__;__;__",0.425066102591222,0.00063855708274112
"Montipora_capitata_HIv3___TS.g46137.t1a","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.424643046007403,0.000647429682705989
"Montipora_capitata_HIv3___RNAseq.g40764.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.424506849184251,0.000650309759813299
"Montipora_capitata_HIv3___RNAseq.g18416.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera;s__uncultured_bacterium",0.424378635642517,0.000653031619267775
"Montipora_capitata_HIv3___TS.g20760.t1b","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.424284153657301,0.00065504398745084
"Montipora_capitata_HIv3___RNAseq.g13110.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.424219989423585,0.000656413819880576
"Montipora_capitata_HIv3___RNAseq.g20081.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.423950709353248,0.000662190978381713
"Montipora_capitata_HIv3___TS.g40145.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.42374405076679,0.000666655839416158
"Montipora_capitata_HIv3___RNAseq.g7741.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.423638286620836,0.000668951406145248
"Montipora_capitata_HIv3___TS.g5110.t1","d__Eukaryota;__;__;__;__;__;__",0.423268112109995,0.000677042373993401
"Montipora_capitata_HIv3___RNAseq.g36979.t1","d__Eukaryota;__;__;__;__;__;__",0.42258064516129,0.000692303932424642
"Montipora_capitata_HIv3___RNAseq.g18178.t1","d__Eukaryota;__;__;__;__;__;__",-0.422564690474576,0.000692661790180009
"Montipora_capitata_HIv3___RNAseq.g24946.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.422504300929832,0.000694017822478917
"Montipora_capitata_HIv3___RNAseq.g35361.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.422474881015336,0.000694679309575452
"Montipora_capitata_HIv3___RNAseq.g39262.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.422454025076912,0.00069514858706332
"Montipora_capitata_HIv3___TS.g9699.t2","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.422444339265453,0.000695366624157099
"Montipora_capitata_HIv3___RNAseq.g5198.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.422432424075904,0.000695634931656016
"Montipora_capitata_HIv3___RNAseq.g49798.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.421607900723,0.00071443086171518
"Montipora_capitata_HIv3___RNAseq.g47569.t1","d__Eukaryota;__;__;__;__;__;__",-0.421152829190904,0.000725000437646425
"Montipora_capitata_HIv3___RNAseq.g41271.t2","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.420576581755385,0.000738587422471001
"Montipora_capitata_HIv3___RNAseq.g11410.t1","d__Eukaryota;__;__;__;__;__;__",-0.420412480169223,0.00074249859126052
"Montipora_capitata_HIv3___RNAseq.g23082.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.420285831420011,0.000745529915323581
"Montipora_capitata_HIv3___RNAseq.g35580.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.420148069804336,0.000748839932716101
"Montipora_capitata_HIv3___TS.g50862.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.420074682859088,0.000750608632708047
"Montipora_capitata_HIv3___RNAseq.g41393.t1","d__Eukaryota;__;__;__;__;__;__",-0.419936541512427,0.000753948234234558
"Montipora_capitata_HIv3___RNAseq.g27062.t1","d__Eukaryota;__;__;__;__;__;__",0.419460602855632,0.000765557341398431
"Montipora_capitata_HIv3___RNAseq.g41130.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.419292157968519,0.000769704626700063
"Montipora_capitata_HIv3___RNAseq.g22595.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",0.419143310417768,0.000773386303260961
"Montipora_capitata_HIv3___RNAseq.g24646.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.418508725542041,0.000789261798889168
"Montipora_capitata_HIv3___RNAseq.g11051.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.418107779949008,0.000799443589959125
"Montipora_capitata_HIv3___RNAseq.g5394.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.418032786885246,0.000801361125413191
"Montipora_capitata_HIv3___RNAseq.g15857.t1","d__Eukaryota;__;__;__;__;__;__",-0.418011872218871,0.00080189664397605
"Montipora_capitata_HIv3___TS.g38156.t1c","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.417896240470157,0.00080486322930525
"Montipora_capitata_HIv3___RNAseq.g49798.t1","d__Eukaryota;__;__;__;__;__;__",-0.417588810041915,0.000812798806740697
"Montipora_capitata_HIv3___RNAseq.g34657.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.417585617824559,0.000812881575794645
"Montipora_capitata_HIv3___RNAseq.g26744.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.417509485883736,0.000814857813016762
"Montipora_capitata_HIv3___RNAseq.g516.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.417508610211955,0.000814880568991646
"Montipora_capitata_HIv3___RNAseq.g14802.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.417451084082496,0.000816376752237306
"Montipora_capitata_HIv3___RNAseq.g11053.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.417261622033604,0.000821321995106428
"Montipora_capitata_HIv3___TS.g7987.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.416763617133792,0.000834450028293502
"Montipora_capitata_HIv3___RNAseq.g14802.t1","d__Eukaryota;__;__;__;__;__;__",-0.416710735060814,0.000835855142565591
"Montipora_capitata_HIv3___RNAseq.g10968.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.416627003597051,0.000838084319716571
"Montipora_capitata_HIv3___RNAseq.g39019.t1","d__Eukaryota;__;__;__;__;__;__",-0.416552088841883,0.000840083321506108
