,101112C14,101112C4,101112C9,101112H14,101112H4,101112H9,101112L14,101112L4,101112L9,101112M14,101112M4,101112M9,123C14,123C4,123C9,123H14,123H4,123H9,123L14,123L4,123L9,123M4,123M9,131415C14,131415C4,131415C9,131415H14,131415H4,131415H9,131415L14,131415L9,131415M14,131415M4,131415M9,13M14,456C4,456H4,456H9,456L14,456L4,456L9,456M14,456M4,456M9,45C14,45C9,45H14,67C9,6C14,789H14,789H4,789H9,789L14,789L4,789L9,789M14,789M4,7C14,89C14,89C9,89M9
Montipora_capitata_HIv3___RNAseq.g26744.t1,659.391209262772,27.2344677674873,475.093915193196,553.042721663303,55.049667175573,426.912144087808,671.198905308762,71.0423138849342,377.941261040634,502.78332113848,173.590049340481,440.160285659167,856.033277278319,38.0318235225391,382.403781042618,724.932428682708,33.6381745532945,591.298542481229,635.085472064135,0,639.712334133711,29.8630558061725,617.065774399317,494.681667831887,61.2811054003438,396.886903117019,623.194449940624,62.922360604876,318.031009288945,618.331004368011,338.89852279346,463.624676810386,219.393994028122,340.641561573239,760.107947155908,10.9981016189355,23.3967569019986,331.012944846366,582.20344618969,47.8647717616875,461.948746614352,648.229157512064,75.6351648570414,323.715858318255,677.117311880347,496.105133142434,374.787318772034,408.678809753736,634.003628611161,621.743168984226,0,426.029673173801,541.761960802768,35.2976556600684,418.447260943701,450.582935328869,63.0400216688026,471.523570121485,403.830470155732,413.924463756173,421.148160090903
Montipora_capitata_HIv3___RNAseq.g26803.t1,3545.27312609477,59.5753982413786,88.8219058839454,2557.82258769278,71.360679672039,61.1816767004821,2516.83744379707,45.5399447980348,41.5115811306926,1967.05190061675,1292.13645749681,78.7835530751816,7966.02921016698,46.3512849180945,80.8689963188488,6956.42229544013,40.8463548147147,103.784501682617,5956.66373798085,31.7956741147519,65.9044300275115,29.8630558061725,151.778275154671,1985.44788964048,39.21990745622,97.8042725538368,2823.38313431705,27.3575480890765,36.9429960285138,3258.36800893324,61.4377438982296,1951.28771128155,85.448187147795,175.208573612726,13634.2873781383,0,40.9443245784976,40.5321973281265,2757.36974967717,132.548598724673,92.8463708187001,3880.80460765335,27.1144930619582,212.024421822483,6599.39704558308,67.9596072797855,2108.34421019462,26.1853699613378,2333.17254980398,3816.21669238594,18.9704586004528,60.7778957614202,3332.596774755,43.602986403614,44.9466800711086,3458.90443912188,12.3339172830266,988.442266559013,2253.26420554138,286.178810286596,88.6126219195791
Montipora_capitata_HIv3___RNAseq.g27062.t1,833.084503410039,6137.96817309746,2234.31848522018,1013.42137028196,4999.32533016685,2089.69415752535,920.917855914666,5388.28626850347,1859.96666499014,1064.34182085986,3838.55891060416,1712.11504110485,475.246060833825,7467.31084975354,2522.61117199262,582.475551053599,7539.75655344558,2395.23705199094,894.858839947681,7665.64797748382,2325.9870171043,9043.72782034128,2296.57947488133,1127.8204329102,4973.5745142919,2090.74350749144,1095.00288426386,5706.78453138136,2153.1341815749,890.172703471452,1805.47692552539,1112.80617352066,4223.91173765722,1840.06600699717,909.031917993665,5639.27660510915,5888.18382033633,2088.90935489215,845.814320919821,5150.9858226616,2097.41473751096,941.178872926169,5544.20029187935,1712.28651373603,527.312596862571,1972.33882460889,4620.61114910116,1979.801007434,950.515486480412,869.405430113496,7580.05324363806,2101.51262651988,949.902534447833,4945.82445778136,2044.12436548746,846.128223523608,6058.69425647339,1131.21726061754,1017.31334756166,1904.0525332784,2050.47701474123
Montipora_capitata_HIv3___RNAseq.g40764.t1,221.941431410397,56.1710897704426,28.918760055238,294.171660459204,22.4276421826408,31.2706347580242,315.00080825161,5.46479337576417,22.9243059975467,260.016279165643,168.369295976857,72.5037046416526,181.046118412886,39.2203180076185,60.8084701002197,204.365707626806,79.2899828756227,19.1181976783769,222.770766062925,0,50.0873668209087,48.9754115221229,140.581517151457,164.669848666865,14.7074652960825,45.3585032133736,295.983420668967,19.1502836623536,14.4559549676793,271.841699103441,36.9947705193641,248.122087704751,68.1276086718906,42.8621832443148,171.560414405095,76.9867113325482,25.3464866438319,15.7625211831603,235.743439401517,0,59.3607944578574,213.479313892194,32.8228073907915,75.7230077937438,121.841168214458,56.6330060664879,34.432757201671,21.5094110396703,298.873426161367,450.22781202306,31.1657534150296,21.0385023789531,408.140573645065,0,66.4704423586817,308.452747674796,65.7808921761418,247.476656368108,315.476955671721,39.251457769982,36.2073078811184
Montipora_capitata_HIv3___RNAseq.g40947.t1,97.7828915199428,100.42709989261,132.200045966802,83.8389232308731,103.982704664971,142.757245634458,139.436977495682,23.6807712949781,109.04534744779,103.495423156841,69.1749820680111,168.414117081004,86.5872740235541,68.9326801346021,163.618666970694,108.506874081985,127.344517951758,150.214410330104,151.031027839271,0,155.534454864927,109.896045366715,269.966276299701,144.506193728065,105.403501288591,124.027157224068,144.597405051583,93.0156635028601,129.300486099798,154.271719399665,123.536108698591,176.466139962431,120.089344099604,105.275537793054,175.134589705201,57.7400334994111,97.486487091661,97.5775120862304,145.362568065472,0,119.482624742098,152.707830375438,65.6456147815831,146.713327600379,73.9036594087694,126.857933588933,100.649597974115,175.816055454697,185.203532932781,139.725872696812,92.1422274879135,164.217199124606,154.127639642302,80.9769747495688,153.198543340962,150.597517982401,53.4469748931152,104.701662309584,167.222753401941,124.891001995397,133.395344825173
Montipora_capitata_HIv3___RNAseq.g41130.t1,81.7001790988996,47.6603185931028,58.5260620165532,88.9869272889091,0,47.5857485448194,95.7044709174911,0,73.7295246948122,105.412005067153,58.7334753407641,107.328318682131,85.6033277278319,22.5813952165076,88.3916936508347,107.175501393862,28.832721045681,31.4084676144763,119.314511993024,0,115.11307111472,20.3068779481973,197.809391390104,59.818842985106,3.67686632402063,35.4363306354481,78.069021506723,16.4145288534459,54.6113854334552,64.0725286216349,65.4014693110187,56.1483172607735,26.5582203297201,46.6220238797811,104.84247546978,0,0,72.0572396944471,50.4626531626251,0,61.6439019370058,66.225334601593,0,110.74489889835,87.8854328104285,27.1838429119142,152.298733776622,46.7595892166746,95.0515486480412,56.9253555431455,0,26.2981279736914,88.6399300947142,0,12.0279848077615,76.2059729549497,0,162.543839389704,32.4462058839587,19.9825603192635,34.3016600979016
Montipora_capitata_HIv3___RNAseq.g41251.t1,421.367065431332,204.258508256155,840.709667320134,486.118668908834,232.431928074641,695.431725162146,505.142141200267,105.652671931441,841.38398769374,435.064093640794,300.19331840835,643.969912092788,278.456801689384,152.127294090156,903.350571282644,338.83434912718,129.747244705564,779.749348168087,393.435827521301,176.321465545442,804.03404633564,212.624957339948,782.52897600236,525.59927207138,140.946542420791,695.260807067492,460.946657417956,169.616798152274,651.321082154885,429.223735426486,716.113057910548,516.564518799116,364.886853225719,627.893386122858,187.048507372222,98.9829145704191,220.319460827154,771.612941728037,406.713921012203,158.321937365582,605.023481974316,531.360919979841,248.311673304249,638.912878259713,299.609430035552,674.310325564983,213.21822728727,604.133892679436,472.318004622225,378.516649845331,205.96497909063,727.581540605463,436.584730317249,286.53391065232,790.681738152319,449.978126019703,252.16008667521,418.074469781627,542.101224461217,750.059674840928,695.561440874116
Montipora_capitata_HIv3___RNAseq.g41271.t2,159.540507216749,0,166.627141270657,136.78982211353,89.7105687305634,222.973221752868,184.437092960198,51.0047381737989,194.546813060261,215.2960345917,33.9348968635526,149.574571780417,113.153824008054,11.8849448507935,172.395147191344,137.131386876619,0,161.139094717748,98.9253232347225,17.3430949716828,243.407028234942,0,162.975033157884,146.522559221945,13.4818431880756,184.977645917039,176.503874710852,38.3005673247071,127.694268881167,128.14505724327,148.639702979588,163.632238874254,83.1387766843411,102.267665284681,97.6941248695682,0,77.9891896733288,212.418737849255,95.6530888306477,0,120.24366056848,142.579249789312,67.0726933637914,177.002530717876,135.822941616117,163.103057471485,21.1893890471821,144.954726571691,163.645449734256,138.986582365083,9.48522930022639,200.450175443915,170.664940033106,41.5266537177276,165.226528148723,172.370653112386,39.742622356419,160.347301019573,123.295582359043,194.116300244274,166.744181031466
Montipora_capitata_HIv3___RNAseq.g41393.t1,613.072997490168,39.1495474157631,496.438714281586,683.213681416501,175.34338433701,616.575341859302,801.128816157011,143.90622556179,554.520374805521,673.997971793007,262.34285652208,544.634127780603,921.957679091707,48.7282738882532,529.096379016344,748.897137068913,60.0681688451687,659.577819904003,618.472059001815,106.949085658711,463.967187393681,91.9782118830113,503.854110144604,530.304124890434,71.0860822643988,516.661700664834,541.052262094419,65.6581154137836,464.999884793685,644.457666524406,320.401137533778,522.44672346453,182.44342661286,364.704541640223,679.093307020169,60.489558904145,87.7378383824949,532.172738993364,736.604101388767,47.8647717616875,464.2318540935,665.369832350123,45.6665146306665,584.013697609249,780.981914292671,461.370222754988,393.328034188319,490.04049499075,806.46829419936,708.240137796538,100.272424030965,489.72958315452,621.141002678632,85.1296401213416,567.214441460751,567.915941307125,101.412208771552,820.773170972336,549.588810434439,498.850345113043,616.47705787062
Montipora_capitata_HIv3___RNAseq.g41524.t1,1377.96680023498,56.1710897704426,281.613639585532,1008.27336622392,122.332593723495,347.375964377181,1136.41136658981,67.3991183010915,306.070463859136,962.762979613328,528.601278066877,238.063345161962,1721.90601751386,17.8274172761902,171.768255747012,767.536354702629,69.6790758603957,189.816391235314,535.404993690216,124.292180630394,323.371070001656,43.0028003608884,211.494317838476,710.432775677045,96.8241465325431,311.839709591944,1040.69399973745,43.7720769425224,255.388537762335,1234.17375519732,325.68610475083,916.019690168618,91.2217133064298,238.373896288558,1118.71686893323,0,15.5978379346658,337.017714820903,908.327756927252,81.0019214428558,265.601503407593,663.032467599479,127.009993816541,328.448546305364,1386.19296296449,339.042929651374,166.866438746559,207.612576122035,776.090995146893,1579.86343890522,39.2959499580808,331.940815312372,1252.20438559175,89.2823054931143,429.209142087488,1426.74516032322,37.0017518490798,511.061260783845,1074.71817335635,507.414299535585,504.99666255244
Montipora_capitata_HIv3___RNAseq.g41946.t1,126.088465380979,0,75.7396096684806,109.578943521053,26.5053953067574,71.3786228172291,120.422844200817,0,127.013046743164,112.43947207163,35.2400852044585,116.462643676355,125.945125852442,23.7698897015869,58.9277957672232,153.77354547815,19.221814030454,50.5266652928532,110.252650322668,0,94.0236535059164,16.7233112514566,149.290106709512,33.6060915646663,26.9636863761513,92.1344596521651,50.2357181869348,0,61.8393629172949,26.7487255410709,93.8081681026732,62.5652678048618,47.3429145008053,123.322772843292,51.2298459681882,0,0,51.7911410303838,76.0705667078379,0,82.9529050757238,45.968173429341,5.70831432883331,88.0279965602271,135.822941616117,117.041545870742,46.351788540711,26.1853699613378,85.252419921439,130.854388716062,13.550327571752,127.399819961438,105.838722501151,0,110.151018765815,81.0444474282798,0,167.669095586677,90.3502040768696,22.1235489248989,24.7734211818178
Montipora_capitata_HIv3___TS.g48661.t1,153.750730745173,17.0215423546796,220.333409944671,158.85269664797,63.205173423806,209.377293597205,180.000461858063,76.5071072606984,314.124949750166,214.018313318158,113.551385658811,195.246196751537,95.442790685054,38.0318235225391,262.667515175176,121.154914619149,0,289.504136272565,206.157353000605,196.555076345739,243.407028234942,56.1425449156043,207.762065170738,298.422093094236,12.2562210800688,199.152178171218,195.511984295098,38.3005673247071,252.176103325073,228.297262176117,209.416825975686,220.850047892376,133.945806880327,251.157354449143,173.943197938499,52.2409826899434,29.2459461274983,188.399657951106,129.545915581665,117.820976644154,230.593855393985,183.872693717364,79.9164006036664,228.115560978653,287.625052834129,282.409923584886,117.865976574951,281.492727084381,239.098740929093,171.515356961166,67.7516378587599,331.356412468512,173.310908095635,105.892966980205,313.360656833785,206.844783734863,90.448726742195,197.688453311803,287.523301371695,304.020382000224,202.951488912584
Montipora_capitata_HIv3___RNAseq.g43906.t1,376.978779149253,2883.44927488272,890.284684557685,450.082640502582,3370.2629570823,959.872527789785,200.282204039253,2879.94610902772,965.918731085817,231.267550510965,2397.63098224408,716.473616734441,216.468185058885,5634.65235376118,897.708548283655,219.676493540215,7770.41832181103,1732.92806099002,518.791580627896,7055.7491376463,660.801751742515,4408.98155922331,900.716977147391,285.651778299663,2945.16992554052,1028.3623150407,226.060731841207,6617.79088274761,1260.07740801605,259.40043140992,946.00913185231,247.587341826077,2563.44561443385,1002.37351341529,434.857994846249,4349.74919028897,4533.12164976224,938.245308521446,186.033960166693,4326.23898615253,1000.76211169337,223.60789447832,3606.22757724044,631.340577480339,229.700563027256,552.738139208922,1877.90960430652,1004.39597637417,174.424491333519,204.783421888978,6792.77921171927,678.491701721239,257.320394080924,3066.74337705418,816.636863263804,272.16418912482,5472.1479679028,339.731267913616,173.212822180518,1082.62657158296,1551.19729553844
Montipora_capitata_HIv3___RNAseq.g44004.t1,286.915589591411,10124.4133925634,1467.28280185029,500.827251931794,7354.22775934414,1573.72868401795,191.408941834982,7772.75777812858,1029.73504237629,271.515770627514,5291.2335340324,1045.3093165265,199.741098031608,12445.9142477509,1833.03058322724,197.043157842132,14704.6877332973,1777.99238408905,281.67286692024,10718.0326925,1223.18622131061,18309.6367758805,986.55878850536,407.977951595048,7278.96969945283,1666.21626647877,304.12975334793,8199.05716229623,2049.5331709732,281.172649873582,1841.81107514263,364.69668925569,5793.15614757416,1758.101481144,154.880929671267,9606.84176414012,9828.58762858127,1488.43235743842,309.554484325954,4097.96084390448,1447.49014178006,367.745387434728,9748.37379506509,937.072221447579,145.809922617302,980.883665071571,5560.89028806987,1504.72358099259,173.444578460859,177.429679614999,13168.2083342286,1148.35158818453,285.764550753108,8025.02583095086,927.420933861607,276.397854288984,11042.9672740698,296.532679967704,273.047301823468,1158.27483564874,2720.31221054192
Montipora_capitata_HIv3___TS.g50653.t2,78.4836366146909,0,125.314626906031,142.673255322714,34.6609015549904,119.644167769832,140.070781938845,25.5023690868995,61.3380079393816,113.0783327084,56.1230986589524,112.466376491382,124.96117955672,9.50795588063478,119.736265867443,137.131386876619,40.8463548147147,154.311166975471,95.1495475387407,8.67154748584142,144.989746060525,0,128.140674925665,77.2940105987324,0,116.23116448427,103.865741656771,19.1502836623536,67.4611231825035,108.239028933636,77.9532664515172,93.5805287679558,35.7958621835357,78.2046852176972,100.076908402972,0,21.4470271601654,137.35911316754,137.830828787469,0,98.1736216033796,166.732018879305,24.2603358975416,114.531049288037,383.500070445506,108.735371647657,125.811997467644,82.2968770213473,194.022748786723,196.651228239957,5.4201310287008,116.296165928102,167.357479954945,53.9846498330459,72.8009606785562,119.147433905755,32.8904460880709,128.131404924317,125.292271951902,109.904081755949,124.819929800697
Montipora_capitata_HIv3___RNAseq.g44142.t1,129.948316362029,64.6818609477824,174.889644143582,125.75838484631,36.6997781170486,201.899533111591,113.450995326032,69.2207160930129,162.328869496141,162.909462376509,63.9542287043876,162.705163959614,86.5872740235541,34.4663400673011,107.1984369808,109.838246770107,0,199.375490074502,143.479476447307,0,72.0555101634125,11.945222322469,176.659959606256,184.161381774371,82.1166812364606,158.046034634099,151.386015617385,24.6217932801689,162.227939081735,121.924423396509,167.13708823927,152.937321300773,61.1993772815288,158.665274816674,177.517373238606,35.7438302615402,0,237.939010241039,132.558611292866,0,119.482624742098,155.045195126083,52.8019075417081,181.735218704985,57.9244898068733,168.388804704357,71.5141880342398,238.473905005041,173.444578460859,106.457807768999,0,133.243848400037,102.53126242299,97.5876362366598,134.840040213326,157.855229692396,28.779140327062,159.615121562863,79.3684113161451,184.838682953188,240.111620685311
Montipora_capitata_HIv3___TS.g50862.t1,1794.83070618842,0,19.2791733701587,1248.02326949817,28.5442718688156,21.7534850490603,2531.4149459898,0,19.2068509709175,1144.83826109296,655.204547134746,38.8208812254518,5830.86574844979,21.3929007314282,73.3462989868629,4873.48972487246,0,58.7201785835862,2325.12267358558,0,110.719442446219,27.4740113416787,94.5504009160244,1207.80293083411,0,19.135618543142,1839.71346333234,0,31.3212357633052,2829.14427350675,34.3522869108381,1257.18756076265,20.7846941710853,55.6456414049,2361.33848160346,16.4971524284032,0,20.2660986640632,2577.36118093288,0,100.456729082528,1470.20242815537,29.9686502263749,85.1883837679617,4272.43047230697,74.7555680077641,634.357334600016,43.0188220793407,1496.32695655215,2617.08777432124,17.6154258432776,26.2981279736914,1624.62439039267,8.30533074354552,30.3864879353974,1651.12941402391,0,368.286266725321,1202.50630729933,79.216578408509,18.1036539405592
Montipora_capitata_HIv3___TS.g20760.t1b,121.585305903087,8.51077117733979,111.54378878449,86.0452106843171,22.4276421826408,74.0978084483616,78.5917509521119,40.0751514222706,94.7951031790443,59.4140392196679,45.6815919317054,84.4925061965715,26.5665499844996,5.94247242539674,105.944654092135,48.5951031164717,0,86.0318895526961,43.0438429341922,34.6861899433657,111.598168179919,22.6959224126911,129.384759148244,47.0485281905328,0,44.6497766006646,68.5649667146002,49.2435865603377,56.2176026520863,65.9387187756631,81.9169918643062,98.9279875546961,23.0941046345392,97.7558565221216,70.292114235421,0,37.0448650948312,71.3066434476299,106.197523819853,0,95.1294782978484,73.2374288535264,27.1144930619582,61.5249438324168,143.812526417065,141.204961792443,43.7031149098132,83.2320688056808,133.26815068179,74.6683235046454,0,99.3484834561676,62.1802494694264,6.22899805765914,81.0306344943929,133.058048016579,0,113.487815790109,95.8411004572318,54.2383780094296,80.9900307867121
Montipora_capitata_HIv3___RNAseq.g12860.t1,791.912759612168,136.172338837437,570.112698231835,814.120070320846,371.075534294603,638.328826908363,635.072052048517,588.376086790609,656.750388037823,787.076304501407,523.380524703254,571.466207451136,530.347053394269,184.216645187299,420.017267702548,551.853979226782,343.589925794365,804.329888040285,572.407595510837,283.270551204153,566.778098236599,206.652346178714,424.232719899531,793.103760926124,243.898799493368,637.145224825357,658.495224882794,402.155956909425,585.466176191013,636.992905908293,545.012244258489,670.571331857237,281.748076541378,525.625720838177,724.366194154847,192.46677833137,265.163244889318,725.826570672191,851.839712342224,589.104883220769,676.560849654298,894.43157791328,361.050881298707,718.422036443144,589.231879069918,616.922212750942,658.195397278096,815.487235938805,1015.18973607599,799.172848599225,323.852828964873,579.727621108931,754.762389836335,276.152247222888,623.556054507633,858.8292190161,217.89920533347,647.246639731976,932.454039865151,675.12507364369,681.26908249999
Montipora_capitata_HIv3___RNAseq.g13110.t1,1042.80307338044,23.8301592965514,258.891756684988,1143.59233003515,38.7386546791069,177.426862431398,1369.6514016735,41.896749214192,162.328869496141,1095.00713142485,398.08244397629,160.421582711058,938.684766118984,22.5813952165076,101.55641398181,693.645170511829,52.8599885837485,113.343600521806,429.683274202726,0,291.736943588451,10.7507000902221,215.226570506214,688.924877075658,28.1893084841581,149.541315281591,836.356821706806,51.9793413692454,89.9481642433381,979.12776748013,104.378102536777,845.96798006232,63.5087877449828,109.787346555613,447.963304279971,16.4971524284032,37.0448650948312,138.860305661174,797.611189540597,55.2285828019471,170.472025109744,691.85996619076,31.3957288085832,236.634399355449,591.229275270155,160.082630481273,139.055365622133,198.2606582787,889.760888375478,1704.80350496745,21.6805241148032,195.774952693036,1134.45880680922,66.4426459483641,164.593476316736,1072.93171446096,31.5200108344013,456.147801530567,1147.59734349571,136.309607892119,241.06444457692
Montipora_capitata_HIv3___TS.g21346.t1,452.245873279735,17.0215423546796,57.148978204399,380.216871143521,0,49.6251377681688,412.606692498587,0,26.0221851864043,357.123095954778,184.031556067728,22.8358124855599,1383.42849178542,0,5.01513155465729,605.774573095743,0,23.2149543237434,454.603393796206,0,18.4532404077032,0,59.7160426838049,308.503920563636,46.5736401042613,58.8243088548439,607.580645639279,32.8290577068918,52.2020596055087,527.509750205305,64.0802275067557,441.700095784751,11.5470523172696,28.5747888295432,1142.54470426727,8.24857621420159,62.3913517386631,30.7744461195034,532.493966954865,0,73.8204751591304,465.914706961796,29.9686502263749,21.7703647407013,1432.13307556994,52.8574723287221,274.137720797919,55.1763152756761,319.451596487231,761.469041681038,14.9053603289272,52.011853103523,460.398442880008,0,65.8373905266943,614.486258112928,0,104.701662309584,406.82550454502,83.4985556197798,42.877075122377
Montipora_capitata_HIv3___RNAseq.g13590.t1,383.41186411767,3.40430847093592,35.1156372099319,344.180842737268,6.11662968617477,48.9453413603856,344.789617080233,40.0751514222706,45.8486119950933,322.624621569164,127.908457408775,45.1007296589808,580.528314476102,21.3929007314282,53.2857727682337,274.928460097299,0,90.1286461980625,213.708904392568,37.5767057719795,45.693738152408,21.5014001804442,62.2042111289634,125.014660620559,6.12811054003438,51.7370427277543,182.613624220074,0,75.4922092756587,250.691544024455,41.6191168342846,187.695803414586,45.0335040373514,69.9330358196716,481.322273747628,0,0,41.2827935749436,210.135525856305,0,33.4855763608426,281.262891660883,17.1249429864999,55.845718247886,205.731808624412,48.326831843403,116.541639759502,39.2780549420067,201.862051768005,445.052779700956,29.8107206578544,50.8430474158034,388.957305191731,39.4503210318412,72.1679088465687,316.315268693958,8.22261152201772,161.079480476284,212.148269241268,49.2427379296137,61.9335529545446
Montipora_capitata_HIv3___RNAseq.g14800.t1,782.906440656384,17.0215423546796,42.0010562707028,592.755895825296,16.3110124964661,40.1079880592049,648.381945354923,10.9295867515283,57.0009770749809,506.616484959103,327.602273567373,42.8171484104248,1072.5014623372,13.0734393358728,28.2101149949473,520.566721055903,7.20818026142025,88.7630606496071,579.203991763604,34.6861899433657,87.8725733700153,14.3342667869628,84.5977271353903,411.338560751515,23.2868200521306,34.7276040227392,530.869346245716,21.8860384712612,53.8082768241397,651.300363755842,52.8496721705201,488.757733108066,38.1052726469897,33.8385657191959,886.395474426326,10.9981016189355,9.7486487091661,42.7839860685779,655.261317186326,22.0914331207789,66.2101168953025,542.268622149515,8.56247149324997,110.74489889835,1128.52885313391,37.7553373776586,164.217765115662,57.046698844343,489.956436330109,936.680850300849,21.6805241148032,30.3889478807101,879.122888775188,18.6869941729774,48.1119392310458,785.647292606981,5.48174101467848,259.191527675475,507.6583289844,79.216578408509,74.3202635454535
Montipora_capitata_HIv3___RNAseq.g14802.t1,782.906440656384,11.9150796482757,41.3125143646258,594.226754127592,14.2721359344078,36.7090060202892,633.17063871903,9.10798895960696,55.7618253994378,508.533066869415,330.212650249185,42.8171484104248,1073.48540863293,10.6964503657141,27.5832235506151,519.23534836778,4.8054535076135,88.7630606496071,579.203991763604,31.7956741147519,84.3576704352147,11.945222322469,84.5977271353903,414.699169907982,23.2868200521306,37.562510473575,549.198594773382,19.1502836623536,53.0051682148242,655.032744063899,50.2071885619941,483.9450202,32.3317464883549,34.5905338462892,898.309392093346,8.24857621420159,9.7486487091661,42.7839860685779,655.261317186326,22.0914331207789,59.3607944578574,480.718017049211,9.9895500754583,113.584511690616,1146.50541893604,38.5104441252118,170.839449192906,57.046698844343,494.85600069341,864.96968812312,18.9704586004528,32.7265592561493,863.247080400015,18.6869941729774,48.7449910630333,789.880957771145,5.48174101467848,259.923707132185,556.577224009445,77.0755898028737,74.3202635454535
Montipora_capitata_HIv3___TS.g23059.t1a,1482.18277672334,8.51077117733979,46.1323077071654,1733.40650925586,0,60.5018802926989,1622.53937449521,0,35.9353985907488,1648.26044286821,777.892251179898,115.320853052077,1398.18768622125,7.13096691047608,75.8538647641915,707.624583737116,43.2490815685215,71.0104485196856,1007.37695568794,0,218.802707691338,0,328.438234760927,1207.80293083411,20.8355758361169,182.142739466203,1767.07533027826,27.3575480890765,72.2797748383966,2146.11867713243,179.688885379768,1487.66303447116,38.1052726469897,194.75974491715,1255.72692210396,0,0,107.335263294853,1018.29115038611,0,95.8905141242312,1422.67601155893,0,343.593147864112,1250.37002134837,222.756490528186,150.974396961173,32.7317124516722,1172.95570857428,2406.39002977842,29.8107206578544,45.5834218210651,1935.5256377398,0,63.3051831987445,2193.64336434605,0,929.135730565472,2244.27910237351,113.472396098675,112.433219209789
Montipora_capitata_HIv3___RNAseq.g15050.t1,7036.50833845483,45.9581643576349,34.4270953038548,5198.01324031413,6.11662968617477,36.0292096125061,9219.31943023725,16.3943801272925,48.3269153461794,5293.59923628138,2866.19359662929,67.3656468324016,10100.2087255884,3.56548345523804,83.3765620961775,7206.72036080716,0,135.192969297094,7985.76559700145,0,132.687585788723,19.1123557159504,215.226570506214,5229.77996929336,0,74.4162943344411,7295.04091401083,0,25.6994754980966,8570.16725068218,43.6009795406791,5127.14348472663,64.6634929767097,100.763729030495,6084.43775254737,0,0,29.2732536258691,6621.9051732209,0,122.526768047629,4106.74986688232,8.56247149324997,263.13745208326,9106.12927688053,158.572416986166,787.980405192086,13.0926849806689,5517.88938594969,11092.3121372644,14.9053603289272,14.6100710964952,7400.11117887737,0,27.2212287754601,6816.20091430383,32.8904460880709,1271.06353684922,6260.12104601117,141.305247971935,27.631892856643
Montipora_capitata_HIv3___RNAseq.g15087.t1,7385.18154374305,49.3624728285708,311.909483452924,6764.47733225939,0,271.918563113254,7417.41339832714,0,369.886775149604,6508.07330678233,3073.71854283332,569.753521514719,10976.9048750769,0,567.963648564938,9591.87453157864,0,863.050066623872,7858.14437847727,0,1078.19647525009,15.5287890192097,1259.01323325022,5306.4018580608,7.35373264804125,793.065079621329,6314.76554830902,0,354.170896708144,6797.90866774006,866.074002694399,5816.96566821613,222.858109723303,1054.25931418473,12171.2582886282,0,0,349.777851016795,7125.77853091935,0,882.801558604034,8561.76708161066,14.2707858220833,1681.99731061853,9465.66059292319,1413.55983141954,1536.23070592071,14.9630685493359,9793.24924936622,8379.85591015006,9.48522930022639,221.488677822868,7229.44623884427,0,580.508529932487,6963.7743857404,15.0747877903658,4848.49236233614,6001.54974373593,730.077114521664,662.212604667823
Montipora_capitata_HIv3___RNAseq.g15285.t1,151.177496757806,182.130503195072,232.727164254058,220.628745344403,171.265631212894,202.579329519374,185.07089740336,258.666886452838,265.178458566215,219.129198412323,172.284860999575,193.53351081512,150.543783245498,191.347612097775,196.843913520299,145.785309349415,293.132663964423,308.622333950941,160.848044648824,303.50416200445,225.832513560939,173.205723675801,220.202907396531,180.128650786611,176.48958355299,227.501242679577,194.154262181937,270.839726081857,202.383369547511,165.468860323834,231.877936648157,167.910205903646,145.492859197597,270.708525753567,193.005466205732,137.476270236693,177.425406506823,218.423507823793,132.558611292866,607.514410821419,213.851067213563,173.744113131238,132.718308145374,168.48369234108,141.815130216828,234.838198489037,245.002310858044,234.733137867707,231.259437947812,203.30484122552,170.734127404075,224.410692042167,192.494176548969,161.953949499138,209.540156387844,215.312114063191,216.5287700798,232.10088777719,161.731857021579,282.61049594387,253.451155167829
Montipora_capitata_HIv3___TS.g45793.t1b,109.362444463094,114.044333776353,157.676096491655,78.690919172837,46.8941609273399,152.274395343422,122.958061973465,0,182.774872142602,115.633775255483,58.7334753407641,125.596968670579,64.9404555176656,14.2619338209522,201.859045074956,80.548047631412,36.0409013071013,277.213866336465,51.3505494653521,0,163.442986468228,27.4740113416787,253.793181406171,110.900102163399,4.9024884320275,157.33730802139,103.865741656771,93.0156635028601,84.3264039781294,92.0653809320579,149.300323881719,86.0940864665193,57.735261586348,87.9802708699094,106.033867236483,32.9943048568064,21.4470271601654,99.0787045798647,108.457045603254,0,125.57091135316,137.125398704475,47.0935932128748,92.7606845473361,83.8906404099544,143.470282035103,88.7305666350752,163.658562258361,100.931025884002,87.2362591440412,43.3610482296064,137.334668307055,53.5808532662078,0,165.859579980711,72.5771170999521,39.742622356419,84.9328169784041,58.9023429893404,102.767453070498,146.73487930769
