"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-5005"	"hpf"	"hpf"	"hpf"	-1.15391020618025	-0.0348147970152442	0.153082490212674	2.97595483660638e-09	2.05798722931472e-07	5.95190966435643e-09	3.35596137228713e-07	NA	"abundance"	63	62
"PWY-6948"	"hpf"	"hpf"	"hpf"	-1.04911502510617	-0.0348147970152442	0.133217521414233	3.05989296593134e-09	2.07610851046964e-07	6.11978592249971e-09	3.38551175939041e-07	NA	"abundance"	63	54
"PWY-5971"	"hpf"	"hpf"	"hpf"	-1.00636669721387	-0.0348147970152442	0.140758165336714	1.32115156483615e-08	8.79789079102e-07	1.32115156483615e-08	7.17336368166591e-07	NA	"abundance"	63	63
"PWY-7295"	"hpf"	"hpf"	"hpf"	-1.44799302619945	-0.0348147970152442	0.206368949593455	1.49396240741958e-08	9.76779784923781e-07	2.98792479251991e-08	1.51044749856351e-06	NA	"abundance"	63	58
"RHAMCAT-PWY"	"hpf"	"hpf"	"hpf"	-1.40741843411433	-0.0348147970152442	0.202063564821867	1.54591934363509e-08	9.92701064234245e-07	1.54591934363509e-08	8.2411554827965e-07	NA	"abundance"	63	61
"PWY0-1338"	"hpf"	"hpf"	"hpf"	-1.71137797824917	-0.0348147970152442	0.249415917704795	1.62219272464557e-08	1.02340439260096e-06	1.62219272464557e-08	8.49333762260861e-07	NA	"abundance"	63	62
"P461-PWY"	"hpf"	"hpf"	"hpf"	-0.43891613898323	-0.0348147970152442	0.0512610101374688	2.14372423239666e-08	1.32910902408593e-06	2.14372423239666e-08	1.1027016577872e-06	NA	"abundance"	63	63
"PWY-5198"	"leachate"	".L"	"leachate.L"	-2.40231409853576	0	0.434887877611328	3.31395829371888e-08	2.01982949562934e-06	6.62791647761456e-08	3.03641423630717e-06	NA	"prevalence"	63	43
"ARGDEG-PWY"	"hpf"	"hpf"	"hpf"	-1.7508343652218	-0.0348147970152442	0.266578708397511	4.24052773937009e-08	2.49982586078276e-06	4.24052773937009e-08	2.07220455530551e-06	NA	"abundance"	63	63
"ORNARGDEG-PWY"	"hpf"	"hpf"	"hpf"	-1.7508343652218	-0.0348147970152442	0.266578708397511	4.23658782297043e-08	2.49982586078276e-06	4.23658782297043e-08	2.07220455530551e-06	NA	"abundance"	63	63
"P441-PWY"	"hpf"	"hpf"	"hpf"	-1.18835898804562	-0.0348147970152442	0.178961815136485	5.05780927134108e-08	2.93352937737782e-06	5.05780927134108e-08	2.43106504648722e-06	NA	"abundance"	63	63
"P261-PWY"	"hpf"	"hpf"	"hpf"	-1.25425916038345	-0.0348147970152442	0.187825468498843	5.17266069789115e-08	2.95252188406612e-06	5.17266069789115e-08	2.44616793003498e-06	NA	"abundance"	63	60
"GLCMANNANAUT-PWY"	"hpf"	"hpf"	"hpf"	-1.22469482161888	-0.0348147970152442	0.185420198588291	5.42303843864527e-08	3.04706972271381e-06	5.42303843864527e-08	2.52386487335047e-06	NA	"abundance"	63	63
"PWY-5507"	"hpf"	"hpf"	"hpf"	-1.26385015848469	-0.0348147970152442	0.188643127014991	5.58667813225219e-08	3.09072224055059e-06	1.11733559523946e-07	4.96367873521531e-06	NA	"abundance"	63	58
"PWY-7377"	"hpf"	"hpf"	"hpf"	-1.17853357438718	-0.0348147970152442	0.180590032847583	9.261153686012e-08	5.0459255537726e-06	1.85223065143343e-07	7.75820038571831e-06	NA	"abundance"	63	60
"PWY-5651"	"hpf"	"hpf"	"hpf"	0.529678902581823	-0.0348147970152442	0.0853094829805798	1.04716005275547e-07	5.62027992493831e-06	1.04716005275547e-07	4.72349734566006e-06	NA	"abundance"	63	63
"PWY-6174"	"hpf"	"hpf"	"hpf"	-1.17449981641895	-0.0348147970152442	0.165231905962556	1.06449513549089e-07	5.62930074591949e-06	4.05597132103692e-67	1.08110071938911e-64	NA	"abundance"	63	41
"NADSYN-PWY"	"hpf"	"hpf"	"hpf"	0.510577868538549	-0.0348147970152442	0.0829593830189773	1.32456625613601e-07	6.89419529310554e-06	1.32456625613601e-07	5.78651378147689e-06	NA	"abundance"	63	63
"PWY0-1297"	"hpf"	"hpf"	"hpf"	0.230563238363394	-0.0348147970152442	0.0278908488273684	1.34202911712288e-07	6.89419529310554e-06	1.34202911712288e-07	5.78651378147689e-06	NA	"abundance"	63	63
"FUCCAT-PWY"	"hpf"	"hpf"	"hpf"	-1.2165707083752	-0.0348147970152442	0.19288341084617	1.60383774277332e-07	8.12309932818711e-06	1.60383774277332e-07	6.81514820552372e-06	NA	"abundance"	63	63
"PWY-6641"	"hpf"	"hpf"	"hpf"	0.549054605325141	-0.0348147970152442	0.0919744031808775	2.10863673087666e-07	1.05314690058784e-05	2.10863673087666e-07	8.70777872525404e-06	NA	"abundance"	63	63
"PWY-6349"	"hpf"	"hpf"	"hpf"	-1.15867439644884	-0.0348147970152442	0.15023160796238	2.60408106289167e-07	1.2827774660491e-05	2.60408106289167e-07	1.06043967727755e-05	NA	"abundance"	63	30
"PWY-6350"	"hpf"	"hpf"	"hpf"	-1.1533459160564	-0.0348147970152442	0.149720547606749	2.67920880721794e-07	1.30195065821023e-05	2.67920880721794e-07	1.07608770174836e-05	NA	"abundance"	63	30
"FUC-RHAMCAT-PWY"	"hpf"	"hpf"	"hpf"	-1.57490321837979	-0.0348147970152442	0.257774338175271	3.01237683075838e-07	1.44433427778762e-05	6.02475275407534e-07	2.15421647255474e-05	NA	"abundance"	63	59
"GLUCARDEG-PWY"	"hpf"	"hpf"	"hpf"	-1.69126422634827	-0.0348147970152442	0.282120790116654	3.48426769109069e-07	1.64860876541607e-05	3.48426769109069e-07	1.38052336084837e-05	NA	"abundance"	63	62
"PWY-6396"	"hpf"	"hpf"	"hpf"	-0.859210677460423	-0.0348147970152442	0.138447555118571	3.8520153608076e-07	1.79894119967066e-05	3.8520153608076e-07	1.50588120505172e-05	NA	"abundance"	63	63
"PWY-4361"	"hpf"	"hpf"	"hpf"	-1.19769965219165	-0.0348147970152442	0.195567066063132	4.11014605391189e-07	1.87855776888348e-05	8.22029041849373e-07	2.86927279845519e-05	NA	"abundance"	63	56
"PWY-6185"	"hpf"	"hpf"	"hpf"	-0.80610118833585	-0.0348147970152442	0.129385643626224	4.17921639351164e-07	1.87855776888348e-05	4.17921639351164e-07	1.61229769286528e-05	NA	"abundance"	63	63
"PWY-7527"	"hpf"	"hpf"	"hpf"	-1.19507179339303	-0.0348147970152442	0.195179618107031	4.17154195633843e-07	1.87855776888348e-05	8.34308217250064e-07	2.87787257997316e-05	NA	"abundance"	63	56
"PWY-6728"	"hpf"	"hpf"	"hpf"	-0.63606062088646	-0.0348147970152442	0.0987295525274651	4.36313414544447e-07	1.93626174707003e-05	4.36313414544447e-07	1.66139082005756e-05	NA	"abundance"	63	63
"PWY0-1296"	"hpf"	"hpf"	"hpf"	0.231085387670087	-0.0348147970152442	0.0318037600597951	4.46912472210267e-07	1.93626174707003e-05	4.46912472210267e-07	1.67993252374424e-05	NA	"abundance"	63	63
"PWY-5198"	"leachate"	".L:hpf"	"leachate.L:hpf"	1.98183890037428	0	0.392499972709662	4.43498210916539e-07	1.93626174707003e-05	8.86996225142416e-07	3.00416782126833e-05	NA	"prevalence"	63	43
"GALACTARDEG-PWY"	"hpf"	"hpf"	"hpf"	-1.62392565641873	-0.0348147970152442	0.276195515937951	5.38733432028402e-07	2.27915931949898e-05	5.38733432028402e-07	1.97445802838409e-05	NA	"abundance"	63	62
"GLUCARGALACTSUPER-PWY"	"hpf"	"hpf"	"hpf"	-1.62392565641873	-0.0348147970152442	0.276195515937951	5.34754349495634e-07	2.27915931949898e-05	5.34754349495634e-07	1.97445802838409e-05	NA	"abundance"	63	62
"PWY-5178"	"hpf"	"hpf"	"hpf"	-1.43350121060174	-0.0348147970152442	0.243721206296144	5.62432146515814e-07	2.35175116147775e-05	5.62432146515814e-07	2.0358654982523e-05	NA	"abundance"	63	63
"PWY-2941"	"hpf"	"hpf"	"hpf"	-1.08867939777389	-0.0348147970152442	0.185041605780471	7.34871952984804e-07	3.03747073900386e-05	1.46974336593282e-06	4.73199264774686e-05	NA	"abundance"	63	62
"P125-PWY"	"hpf"	"hpf"	"hpf"	-0.944397305054079	-0.0348147970152442	0.15906355878704	7.74664191882635e-07	3.16555958410222e-05	7.74664191882635e-07	2.7365245910842e-05	NA	"abundance"	63	63
"PWY-5431"	"hpf"	"hpf"	"hpf"	-0.362246876291972	-0.0348147970152442	0.0483107445185966	8.9141405337771e-07	3.60171341117556e-05	8.9141405337771e-07	3.00416782126833e-05	NA	"abundance"	63	63
"PWY-5417"	"hpf"	"hpf"	"hpf"	-0.362246876291972	-0.0348147970152442	0.0483107445185966	9.20066591247083e-07	3.67617718013835e-05	9.20066591247083e-07	3.06549459720051e-05	NA	"abundance"	63	63
"CENTFERM-PWY"	"hpf"	"hpf"	"hpf"	-1.03494874584684	-0.0348147970152442	0.178030217337489	9.92393988839676e-07	3.87896606942117e-05	1.98478699283352e-06	6.19084623722116e-05	NA	"abundance"	63	62
"PWY-6590"	"hpf"	"hpf"	"hpf"	-1.03328176500171	-0.0348147970152442	0.177717456588022	9.91418589828324e-07	3.87896606942117e-05	1.98283619674583e-06	6.19084623722116e-05	NA	"abundance"	63	62
"PWY490-3"	"hpf"	"hpf"	"hpf"	-1.11152621481265	-0.0348147970152442	0.191958044408524	1.01080901351318e-06	3.90846151891761e-05	1.01080901351318e-06	3.32999104227037e-05	NA	"abundance"	63	63
"ECASYN-PWY"	"hpf"	"hpf"	"hpf"	-1.86020736277506	-0.0348147970152442	0.330979335922097	1.38408726860835e-06	5.29487001905917e-05	2.76817262151913e-06	8.43058447824929e-05	NA	"abundance"	63	59
"PWY0-1298"	"hpf"	"hpf"	"hpf"	0.213622281723128	-0.0348147970152442	0.0307040729768515	1.40351538316301e-06	5.31267507142544e-05	1.40351538316301e-06	4.5723412260377e-05	NA	"abundance"	63	63
"PWY-7003"	"hpf"	"hpf"	"hpf"	-1.14512410333211	-0.0348147970152442	0.20219794364821	1.4847998758278e-06	5.56181286820497e-05	1.4847998758278e-06	4.73199264774686e-05	NA	"abundance"	63	63
"PWY-7391"	"hpf"	"hpf"	"hpf"	-0.967808295453363	-0.0348147970152442	0.169722771718728	1.58938636392926e-06	5.89219934504086e-05	3.17877020170951e-06	9.51036146062478e-05	NA	"abundance"	63	62
"LACTOSECAT-PWY"	"hpf"	"hpf"	"hpf"	-1.00245334539367	-0.0348147970152442	0.178432781984357	1.9818934509666e-06	7.27233556089377e-05	3.96378297403155e-06	0.000116218116798605	NA	"abundance"	63	62
"PWY-6471"	"hpf"	"hpf"	"hpf"	-1.04323872921294	-0.0348147970152442	0.186334081365975	2.00442060666202e-06	7.28070353692588e-05	4.00883719562207e-06	0.000116375353045187	NA	"abundance"	63	62
"PWY-1882"	"leachate"	".C"	"leachate.C"	1.06015909832626	0	0.223660069078613	2.13669315097559e-06	7.68354857090823e-05	4.27338173649356e-06	0.000122838776974501	NA	"prevalence"	63	58
"PWY-6182"	"hpf"	"hpf"	"hpf"	-0.344284084658661	-0.0348147970152442	0.0479444914603602	2.4811800777288e-06	8.83398372228985e-05	2.4811800777288e-06	7.65770525042193e-05	NA	"abundance"	63	63
"HEXITOLDEGSUPER-PWY"	"hpf"	"hpf"	"hpf"	-1.16449968812537	-0.0348147970152442	0.212732706986611	2.78910878032122e-06	9.83297566081873e-05	2.78910878032122e-06	8.43058447824929e-05	NA	"abundance"	63	63
"P164-PWY"	"hpf"	"hpf"	"hpf"	-1.10997378233666	-0.0348147970152442	0.202376254805947	3.03791921181971e-06	0.000106061723162172	6.07582919468628e-06	0.000171291646142502	NA	"abundance"	63	62
"PWY-6713"	"hpf"	"hpf"	"hpf"	-1.36111027205122	-0.0348147970152442	0.237054514245608	3.24448300859823e-06	0.000112184239412685	6.48895549052646e-06	0.000179486957530411	NA	"abundance"	63	43
"PWY-6165"	"hpf"	"hpf"	"hpf"	-1.20097871763559	-0.0348147970152442	0.193164490625721	3.71275711044644e-06	0.000125953533671372	3.71275711044644e-06	0.000109957614624535	NA	"abundance"	63	33
"PWY-7528"	"hpf"	"hpf"	"hpf"	-1.16800586757509	-0.0348147970152442	0.203795312506973	3.68873253880012e-06	0.000125953533671372	7.37745147085249e-06	0.000202155959930276	NA	"abundance"	63	43
"P163-PWY"	"hpf"	"hpf"	"hpf"	-1.26892454933328	-0.0348147970152442	0.231363512395513	4.34897467949089e-06	0.000146158064929432	8.69793044540102e-06	0.000236132704314035	NA	"abundance"	63	51
