"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales"	"hpf"	"hpf"	"hpf"	-1.10071557522861	-0.620903647040103	0.175711499449884	0.0352337745803813	0.83435535638264	8.8912170522162e-131	3.55352308186907e-128	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales"	"hpf"	"hpf"	"hpf"	-2.14170528194676	0	1.03903451785324	0.0392796194338806	0.869763001750212	2.16764090947094e-07	1.29950072522783e-05	NA	"prevalence"	63	45
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales"	"leachate"	".L:hpf"	"leachate.L:hpf"	-2.68348116784468	0	1.4373488568844	0.0619063630285256	0.992587042408816	0.00029561347341128	0.0131274279488935	NA	"prevalence"	63	45
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales"	"hpf"	"hpf"	"hpf"	-0.192023800567557	-0.620903647040103	0.212295088539773	0.0925801834736947	1	4.99440804985901e-08	3.32683069543386e-06	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales"	"leachate"	".C"	"leachate.C"	-0.0574841235576336	-0.348790768832539	0.386492924275067	0.485952941255521	1	2.28056184444816e-20	3.90627664499049e-18	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales"	"leachate"	".C:hpf"	"leachate.C:hpf"	0.436996437119475	-0.133023276375528	0.382661635578844	0.166140963708918	1	1.86020360159448e-17	2.78798014788972e-15	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales"	"leachate"	".L"	"leachate.L"	-0.117750319316945	-0.263556990697081	0.404326235847807	0.75105730636255	1	1.78073504087166e-08	1.32733578820004e-06	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales"	"leachate"	".L:hpf"	"leachate.L:hpf"	0.453554848808208	-0.116848792209463	0.407429787695233	0.192873059837855	1	3.86849156619852e-09	3.31308670562287e-07	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales"	"leachate"	".Q"	"leachate.Q"	-0.0275957310197534	-0.127903165382586	0.389753213598165	0.81880101113741	1	6.00879935560758e-24	1.20075840456225e-21	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	0.558317666840416	0.0356071252722982	0.401868570614831	0.230419140478911	1	2.5755683963619e-10	3.08810650723791e-08	NA	"abundance"	63	55
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales"	"leachate"	".C"	"leachate.C"	-0.10740566506539	-0.348790768832539	0.329158605827952	0.509997762623604	1	2.53945895148489e-49	7.61202820707597e-47	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales"	"leachate"	".L"	"leachate.L"	-0.443698640271518	-0.263556990697081	0.307299847365954	0.636111166472769	1	1.46185026519236e-159	8.76379233982823e-157	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales"	"leachate"	".L:hpf"	"leachate.L:hpf"	-0.282089020032187	-0.116848792209463	0.31728320377553	0.63755418587312	1	7.97365598842291e-200	9.56041353011908e-197	NA	"abundance"	63	50
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	-0.348378562163966	0.0356071252722982	0.335784224863031	0.302428887865292	1	1.21068907221395e-09	1.20968016465377e-07	NA	"abundance"	63	50
"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales"	"hpf"	"hpf"	"hpf"	-4.48301623820597	0	48.3331878049422	0.926100315383025	1	0.000112586159988369	0.00539963223304219	NA	"prevalence"	63	60
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22"	"hpf"	"hpf"	"hpf"	9.9582635912349	0	243.47121720163	0.967374665233776	1	8.87329158542989e-09	7.09271774062029e-07	NA	"prevalence"	63	59
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__"	"hpf"	"hpf"	"hpf"	1.45750337442474	0	1.6941425055033	0.389613095895645	1	8.41356676573023e-07	4.8037459771955e-05	NA	"prevalence"	63	51
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__"	"hpf"	"hpf"	"hpf"	12.7229577569569	0	253171.325674544	0.999959902838401	1	5.25376460448625e-06	0.000273881033077349	NA	"prevalence"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales"	"leachate"	".Q"	"leachate.Q"	-3.28801350118814	0	2.13329101918944	0.12324697580365	1	6.4831006606562e-08	4.09117773269831e-06	NA	"prevalence"	63	45
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales"	"leachate"	".L"	"leachate.L"	3.17398591753414	0	1.64706257255411	0.0539723408341261	0.980573916111464	1.30705109528398e-10	1.74128251471721e-08	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	63	45
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales"	"leachate"	".C"	"leachate.C"	1.10014841467017	0	2.12180497156923	0.604111913521016	1	0.00012906019453325	0.00595166050943717	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	63	45
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	2.84646002939754e-09	2.62531198095973e-07	"All logistic values are the same"	"prevalence"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	2.92339196728831e-10	3.18649724434426e-08	"All logistic values are the same"	"prevalence"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	0.00120901280783036	0.049986426089262	"All logistic values are the same"	"prevalence"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	1.8819606671727e-08	1.32733578820004e-06	"All logistic values are the same"	"prevalence"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	3.45012036826568e-06	0.000188031560070479	"All logistic values are the same"	"prevalence"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	6.65063390610187e-05	0.00332254585559006	"All logistic values are the same"	"prevalence"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	0.000578903373710146	0.024789469467088	"All logistic values are the same"	"prevalence"	63	63
"d__Eukaryota;__;__;__"	"reads"	"reads"	"reads"	5.27998458279623	0	2.22147407883788	0.0174638738861792	NA	0.00190499158074675	0.076136163510512	"Model failed to converge: degenerate  Hessian with 1 negative eigenvalues
  See ?lme4::convergence and ?lme4::troubleshooting."	"prevalence"	63	56
