"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"GLYCOL-GLYOXDEG-PWY"	"hpf"	"hpf"	"hpf"	-1.04423426915567	-0.00349310135176019	0.119239888353375	1.03934872510507e-10	7.72255713106372e-09	1.03934872510507e-10	6.66555908798517e-09	NA	"abundance"	63	63
"HEXITOLDEGSUPER-PWY"	"hpf"	"hpf"	"hpf"	-0.645425078755887	-0.00349310135176019	0.0626378858848858	1.44587397781486e-10	1.03524576811544e-08	1.44587397781486e-10	8.93550118289584e-09	NA	"abundance"	63	63
"PWY-6185"	"hpf"	"hpf"	"hpf"	-0.973196905673219	-0.00349310135176019	0.111076699376591	1.43884973126338e-10	1.03524576811544e-08	1.43884973126338e-10	8.93550118289584e-09	NA	"abundance"	63	63
"RHAMCAT-PWY"	"hpf"	"hpf"	"hpf"	-0.77423038730894	-0.00349310135176019	0.0847170572204719	2.43798329815695e-10	1.7144246835968e-08	2.43798329815695e-10	1.47976879114919e-08	NA	"abundance"	63	63
"SUCSYN-PWY"	"hpf"	"hpf"	"hpf"	-0.587279472703671	-0.00349310135176019	0.055648515716303	3.11228193656786e-10	2.150204608106e-08	3.11228193656786e-10	1.85590286006915e-08	NA	"abundance"	63	63
"PWY0-1338"	"hpf"	"hpf"	"hpf"	-0.752049753137254	-0.00349310135176019	0.0855996538899707	6.88219908453601e-10	4.67277586119014e-08	6.88219908453601e-10	4.03320598074791e-08	NA	"abundance"	63	63
"PWY-6143"	"hpf"	"hpf"	"hpf"	-0.840737519876428	-0.00349310135176019	0.100295289297528	8.86693486075923e-10	5.91830330197794e-08	8.86693486075923e-10	5.10825620198655e-08	NA	"abundance"	63	63
"P461-PWY"	"hpf"	"hpf"	"hpf"	-0.6820950886855	-0.00349310135176019	0.0756147480017023	9.03353444673582e-10	5.92900977520761e-08	9.03353444673582e-10	5.11749726407584e-08	NA	"abundance"	63	63
"PWY-6713"	"hpf"	"hpf"	"hpf"	-2.84468315488405	-0.00349310135176019	0.381792895077815	9.19058370484314e-10	5.93319977535611e-08	9.19058370484314e-10	5.12111377258391e-08	NA	"abundance"	63	63
"PWY-2221"	"leachate"	".L"	"leachate.L"	5.74123958306245	0	0.940407644553828	1.0276584151305e-09	6.52728844965145e-08	2.05531682920491e-09	1.09156592226054e-07	NA	"prevalence"	63	53
"CENTFERM-PWY"	"hpf"	"hpf"	"hpf"	-0.656107754613739	-0.00349310135176019	0.0728021339888371	1.32676393011263e-09	8.29332755045009e-08	1.32676393011263e-09	7.27366225556911e-08	NA	"abundance"	63	63
"PWY-6590"	"hpf"	"hpf"	"hpf"	-0.634984595381181	-0.00349310135176019	0.0708697297441954	2.00108051564997e-09	1.23128985478587e-07	2.00108051564997e-09	1.07963058296734e-07	NA	"abundance"	63	63
"PWY-7371"	"hpf"	"hpf"	"hpf"	-0.741523365772359	-0.00349310135176019	0.0925324540466122	4.62938937198925e-09	2.80469774567595e-07	4.62938937198925e-09	2.42081453467561e-07	NA	"abundance"	63	63
"PWY-2221"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	5.09934352429193	0	0.884266119046254	8.08137743599794e-09	4.82188853681211e-07	1.61627548066872e-08	7.9619135634681e-07	NA	"prevalence"	63	53
"AEROBACTINSYN-PWY"	"hpf"	"hpf"	"hpf"	-0.645240228685773	-0.00349310135176019	0.0786853046036367	8.31347814039774e-09	4.88633983834124e-07	8.31347814039774e-09	4.28144124230484e-07	NA	"abundance"	63	63
"PWY-6957"	"hpf"	"hpf"	"hpf"	-0.676285952986509	-0.00349310135176019	0.0849452879115374	9.95141318684349e-09	5.76303898967495e-07	9.95141318684349e-09	5.04848558538523e-07	NA	"abundance"	63	63
"PWY-5198"	"hpf"	"hpf"	"hpf"	-2.23815718687969	-0.00349310135176019	0.323244776910908	1.02299804881014e-08	5.83850190755697e-07	2.04599608715502e-08	9.93477242891414e-07	NA	"abundance"	63	60
"P125-PWY"	"hpf"	"hpf"	"hpf"	-0.598225314381594	-0.00349310135176019	0.0729113880468792	1.49047104097153e-08	8.384964227637e-07	1.49047104097153e-08	7.45016333567977e-07	NA	"abundance"	63	63
"GLCMANNANAUT-PWY"	"hpf"	"hpf"	"hpf"	-0.565732249066133	-0.00349310135176019	0.0690700198144204	2.46542103868385e-08	1.36744057047e-06	2.46542103868385e-08	1.18027691696992e-06	NA	"abundance"	63	63
"PWY0-845"	"hpf"	"hpf"	"hpf"	-0.538396759974543	-0.00349310135176019	0.0646814038010833	3.04196024884884e-08	1.66378325832871e-06	3.04196024884884e-08	1.43605873414406e-06	NA	"abundance"	63	63
"PWY-7013"	"hpf"	"hpf"	"hpf"	-1.60317954797467	-0.00349310135176019	0.24102172994939	3.17379366412878e-08	1.7121095136081e-06	3.17379366412878e-08	1.477770501969e-06	NA	"abundance"	63	63
"PWY0-321"	"hpf"	"hpf"	"hpf"	-0.936094056031511	-0.00349310135176019	0.134856274379656	3.31132137081757e-08	1.76215994030805e-06	3.31132137081757e-08	1.52097045127147e-06	NA	"abundance"	63	63
"PWY-5181"	"hpf"	"hpf"	"hpf"	-0.917604916069093	-0.00349310135176019	0.132043464367941	3.39060541825864e-08	1.780293884947e-06	3.39060541825864e-08	1.53662237555482e-06	NA	"abundance"	63	63
"PWY-5179"	"leachate"	".L"	"leachate.L"	-2.55465174321551	0	0.465223865835109	3.99141752799433e-08	2.06818450332127e-06	7.98283489667449e-08	3.47867382228162e-06	NA	"prevalence"	63	58
"PWY-2221"	"leachate"	".L:hpf"	"leachate.L:hpf"	4.80008620971824	0	0.876812778253123	4.38820259314934e-08	2.24425218335352e-06	8.77640499373544e-08	3.7760760219882e-06	NA	"prevalence"	63	53
"P441-PWY"	"hpf"	"hpf"	"hpf"	-0.466159802187887	-0.00349310135176019	0.0514572399003386	4.57665204720303e-08	2.31062253357507e-06	4.57665204720303e-08	2.04684740900567e-06	NA	"abundance"	63	63
"PWY-6071"	"hpf"	"hpf"	"hpf"	-0.845401048074221	-0.00349310135176019	0.122722550613021	5.3989687747278e-08	2.69128342213647e-06	5.3989687747278e-08	2.38325907341556e-06	NA	"abundance"	63	63
"PWY-5427"	"leachate"	".L:hpf"	"leachate.L:hpf"	-5.56515463549604	0	1.0347587357413	7.52280775620458e-08	3.65738480789304e-06	1.50456149464828e-07	6.23659087842622e-06	NA	"prevalence"	63	53
"PWY-6956"	"leachate"	".L:hpf"	"leachate.L:hpf"	-5.56515463549604	0	1.0347587357413	7.52280775620458e-08	3.65738480789304e-06	1.50456149464828e-07	6.23659087842622e-06	NA	"prevalence"	63	53
"PWY490-3"	"hpf"	"hpf"	"hpf"	-0.691029821223029	-0.00349310135176019	0.101455249275669	1.46400745574747e-07	7.03080653747994e-06	1.46400745574747e-07	6.22020167760708e-06	NA	"abundance"	63	63
